year,subject_name,subject_id,topic,subtopic,question_html,option_a,option_b,option_c,option_d,correct_option,difficulty_level,nature,explanation_html
2007,Economics,4,,, <p>Which one of the following is the correct sequence in the decreasing order of production (in million tonnes) of the given food grains in India?</p>,(a)  Wheat – Rice – Pulses – Coarse cereals .,(b)  Rice – Wheat – Pulses – Coarse cereals.,(c)  Wheat – Rice – Coarse cereals – Pulses.,(d)  Rice – wheat – Coarse cereals - Pulses.,d,Medium,Factual,<ul><li>Food Grains Production (mt) Rice 89.88 Wheat 71.54 Coarse Cereals 34.67 Pulses 13.92</li></ul>
2007,Social issues,3,,, <p>Consider the following statements: </p><p>1. The nation-wide scheme of the National Child Labour Projects (NCLP) is run by the Union Ministry of Social Justice and Empowerment. </p><p>2. Gurupadswamy Committee dealt with the issues of child labour. </p><p>Which of the statements given above is/are correct?</p><p> </p>,(a)  1 only,(b)  2 only,(c)  Both 1 and 2,(d)  Neither 1 nor 2,b,,,"NCLP is run by a registered society constituted under the State Government’s Department of Labour.
 NCLP Scheme was initiated in 12 districts in 1988 with the objective of withdrawing and rehabilitating children working in identified hazardous occupations and process. The number of projects was increased to 200 during 9th Plan and has been expanded to cover 250 districts across 21 states during the 10th Plan.
 The Child Labour Cell is entrusted with the responsibility of formulation and implementation of policy and programmes for tackling problems of child labour. The Cell is responsible for funding and monitoring of the projects taken up under the scheme of National Child Labour Projects."
2007,History of Modern India,7,,, <p>The song ‘Amar Sonar Bangla’ written during the Swadeshi Movement of India inspired the liberation struggle of Bangladesh and was adopted as the National Anthem of Bangladesh. Who wrote this song?</p><p> </p>,(a)  Rajni,(b)  Dwijenralal Ray,(c)  Mukunda Das,(d)  Rabindranath Tagore,d,Medium,Factual,Rabindranath Tagore wrote and composed the song “Amar Sonar Bangla” (My Golden Bengal). The song was written in 1906 when Bengal ws divided in two halves by the British Govt. on religion. The first 10 lines of the song constitute the National anthem of Bangladesh.
2007,History of Modern India,7,,," <p>The First Factory Act restricting the working hours of women and children, and authorizing local governments to make necessary rules was adopted during whose time?</p><p> </p>",(a)  Lord Lytton,(b)  Lord Bentinck,(c)  Lord Ripon,(d)  Lord Canning,c,Medium,Factual,"The first factory Act was passed (1881) during Lord Ripon’s Viceroyship (1880-84) to improve labour conditions.
 Viceroy    Tenure
 Lord Lytton   1876-80
 Lord Bentinck   1828-35
 Lord Canning (1st Viceroy) 1856-58, 1858-62"
2007,History of Modern India,7,,, <p>Who among the following wrote the book Babuvivah?</p><p> </p>,(a)  Raja Rammohan Roy,(b)  Ishwar Chandra Vidyasagar,(c)  Pandita Rambai,(d)  Rabindranath Tagore,b,Medium,Factual,
2007,History of Modern India,7,,, <p>Who wrote the book – ‘The Story of the Integration of the Indian States’?</p><p> </p>,(a)  B.N. Rao,(b)  C. Rajagopalachari,(c)  Krishna Menon,(d)  V.P. Menon,d,Medium,Factual,V.P. Menon was an Indian Civil Servant played an important role in the partition of India and the integration of Independent India during the period 1945-50.
2007,History of Modern India,7,,, <p>Which one of the following aroused a wave of popular indignation that led to the massacre by the British at Jallianwala Bagh?</p><p> </p>,(a)  The Arms Act,(b)  The Public Safety Act,(c)  The Rowlatt Act,(d)  The Vernacular Press Act,c,Medium,Factual,"Jallianwala Bagh Massacre took place on 13th April, 1919, when a huge crowd had assembled in Amritsar to protest peacefully against the arrest of Saifuddhin Kitchlew and Satyapal who were arrested on 10 April, 1919 for starting a Rowlatt Satyagraha against Rowlatt Act."
2007,History of Modern India,7,,, <p>At which one of the following places did Mahatma Gandhi first start his Satyagraha in India?</p><p> </p>,(a)  Ahmedabad,(b)  Bardoli,(c)  Champaran,(d)  Kheda,c,Medium,,"Champaran Satyagraha – 1917: Gandhi’s first great experiment in Satyagraha came in 1917 in Champaran, a district in Bihar. He took up the cause of the poor peasants against the excesses of the indigo planters in Champaran. He defied the government order asking him to leave the area and was willing to face trial and imprisonment. The Government was forced to inquire into the injustices committed by the indigo planters and to put an end to them.
Ahmedabad Mill Strike – 1918
Kheda Satyagraha – 1918
Bardoli (Surat, Gujarat) – Satyagraha was led by Sardar Vallabhbhai Patel in 1928."
2007,History of Modern India,7,,, <p>Who among the following started the newspaper Shome Prakash?</p><p> </p>,(a)  Dayanand Saraswati,(b)  Ishwar Chandra Vidyasagar,(c)  Raja Rammohan Roy,(d)  Surendranath Banerjee,b,Medium,Factual,A Bangali newspaper ‘Somprakash’ was started in 1898 by Ishwar Chandra Vidyasagar.
2007,History of Modern India,7,,, <p>The ruler of which one of the following States was removed from power by the British on the pretext of mis-governance?</p>,(a)  Awadh,(b)  Jhansi,(c)  Nagpur,(d)  Satara,a,Medium,Factual,"During the administration of Nawab ‘Wazid Ali’, Awadh was annexed under the pretext of misrule."
2007,History of Modern India,7,,, <p>Who among the following Europeans were the last to come to pre-independence India as traders?</p>,(a)  Dutch,(b)  English,(c)  French,(d)  Portuguese,c,Medium,Factual,"Entry of European powers in India:
 Portuguese – 1548
 English – 1600
 Dutch – 1902
 Danish – 1616
 French – 1664"
2007,History of Modern India,7,,, <p>Consider the following statements:</p><p> 1. Robert Clive was the first Governor-General of Bengal.</p><p> 2. William Bentinck was the first Governor-General of India.</p><p> Which of the statements given below above is/are correct?</p><p> </p>,(a)  1 only,(b)  2 only,(c)  Both 1 and 2,(d)  Neither 1 nor 2,b,Medium,Factual,Warren Hastings was the first Governor-General of Bengal as per the Regulating Act of 1773.
2007,History of Modern India,7,,, <p>Which one of the following was the first fort constructed by the British in India?</p>,(a)  Fort William,(b)  Fort St. George,(c)  Fort St. David,(d)  Fort St. Angelo,b,Medium,Factual,"Fort. St. George – 1644 (Madras) – British
Fort William – 1700 (Calcutta) – British
Fort St. David – Fort sold by Marathas to British in 1690.
Fort St. Angelo –Built by Portuguese in 1505 at Kannur (Kerala)."
2007,History of Modern India,7,,, <p>Which one of the following places was associated with Acharya Vinoba Bhave’s Bhoodan Movement at the beginning of the movement?</p><p> </p>,(a)  Udaygiri,(b)  Rapur,(c)  Pochampalli,(d)  Venkatagiri,c,Medium,Factual,"Eminent Gandhian constructive worker Acharya Vinoba Bhave, drew upon Gandhian techniques and ideas such as constructive work and trusteeship, to launch the Bhoodan Movement in early fifties (1950’s). Vinoba Bhave received the first donation of land on 18 April 1951 in the village of Pachampalli in the Telangana district of Andhra Pradesh."
2007,History of Modern India,7,,," <p>Assertion (A): According to the Wavell Plan, the number of Hindu and Muslim members in the Executive Council were to be equal. </p><p>Reason (R): Wavell thought that this arrangement would have avoided the partition of India.</p>",(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,c,Difficult,tFactual,"Wavell Plan proposed a council with equal numbers of Hindus and Muslims, and one representative each of Sikhs and the Depressed classes, besides the Commander in chief and the main purpose was to delay the process of partition but not to avoid partition."
2007,Ecology and Environment,2,,, <p>Dalbergia species is associated with which one of the following?</p><p> </p>,(a)  Cashew nut,(b)  Coffee,(c)  Tea,(d)  Rosewood,d,,,"Palisander Rosewood – Dalbergia baroni
 Siamese Rosewood – D. Cochinchinensis
 Indian Rosewood – D. latifolia etc."
2007,Current Affairs,1,,, <p>Which one of the following pairs is not correctly matched ?</p>,(a)   T.S Krishnamurthy    :    Former Chief Election Commissioner of India,"(b)   K.C. Pant                    :    Chairman, Tenth Finance Commission of India","(c)   A.M. Khusro              :     Former Chairman, Union Public Service Commission",(d)   R.C. Lahoti                 :    Former Chief Justice of India,c,,,"A.M. Khusro was not the Former Chairman of UPSC.
Term of T.S. Krishnamurthy as a Chief Election Commissioner was 2004-05.
K.C. Pant was the Tenth Finance Commissioner of India from 1995 to 2000.
R.C. Lahoti was the Chief Justice of India from 1 June 2004 to 31 Oct. 2005."
2007,Polity and Governance,3,,, <p>Which one of the following is the correct chronological order of the formation of the following as full States of the Indian Union?</p>,(a)  Sikkim – Arunachal Pradesh – Nagaland – Haryana,(b)  Nagaland – Haryana – Sikkim – Arunachal Pradesh,(c)  Sikkim – Haryana – Nagaland – Arunachal Pradesh,(d)  Nagaland – Arunachal Pradesh – Sikkim – Haryana,b,,,"Nagaland – 1 Dec. 1963 (By 13th Constitutional Amendment Act)
 Haryana – 1966 (By 18th Amendment Act)
 Sikkim – 16 May, 1975 (By 36th Amendment Act)
 Arunachal Pradesh – 20 Feb., 1987 (By 55th Amendment Act)"
2007,Polity and Governance,3,,, <p>Who among the following have been the Union Finance Ministers of India?</p><p>1. V.P. Singh</p><p>2. R. Venkataraman</p><p>3. Y.B. Chavan</p><p>4. Pranab Mukherjee </p><p>Select the correct answer using the codes given below:</p>,"(a)  1, 2 and 3 only","(b)  1, 3 and 4 only",(c)  2 and 4 only,"(d)  1, 2, 3 and 4",d,,,"All of them have worked as Union Ministers for Finance. 
 V.P. Singh: Appointed as Finance Minister in 1984 to 1987 
 R. Venkataraman: In 1980, he was appointed Union Minister of Finance in the Indira Gandhi’s Govt.
 Y.B. Chavan: 1971-75
 Pranab Mukherjee: 1982-84"
2007,Current Affairs,1,,, <p>Who among the following served as the Chief Economist of the International Monetary Fund?</p><p> </p>,(a)  Ashok Lahiri,(b)  Sumantra Ghoshal,(c)  Saumitra Chaudhuri,(d)  Raghuram Rajan,d,,,"Raghuram Rajan worked as a chief economist of IMF and in 2003, he was awarded the ‘Fisher Black Prize’ by the American Finance Association for contributions to Finance by an economist under 40."
2007,Basic Sciences,6,,," <p>Three identical vessels A, B and C are filled with water, mercury and kerosene respectively up to an equal height. The three vessels are provided with identical taps at the bottom of the vessels. If the three taps are opened simultaneously then which vessel is emptied first? </p>",(a)  Vessel B,"(b)  All the vessels A, B and C will be emptied simultaneously",(c)  Vessel A,(d)  Vessel C,d,,,Vessel C will be emptied first because ‘Kerosene’ has least viscosity compared to Water and Mercury.
2007,Science and Technology,6,,," <p>Consider the following statements: </p><p>1. If magenta and yellow coloured circles intersect, the intersected area will have red colour. </p><p>2. If cyan and magenta coloured circles intersect, the intersected area will have blue colour. </p><p>Which of the statements given above is/are correct?</p><p> </p>",(a)  1 only,(b)  2 only,(c)  Both 1 and 2,(d)  Neither 1 nor 2,c,,,"Magenta + Yellow = Red
Cyan + Magenta = Blue"
2007,Basic Sciences,6,,, <p>Consider the following statements: </p><p>1. A flute of smaller length produces waves of lower frequency.</p><p> 2. Sound travels in rocks in the form of longitudinal elastic waves only. </p><p>Which of the statements given above is/are correct? </p>,(a)  1 only,(b)  2 only,(c)  Both 1 and 2,(d)  Neither 1 nor 2,b,,,A flute of smaller length produces waves of higher frequency.
2007,Basic Sciences,6,,, <p>Four wires of same material and of dimensions as under are stretched by a load of same magnitude separately. </p><p>Which one of them will be elongated maximum? </p>,(a)  Wire of 1 m length and 2 mm diameter.,(b)  Wire of 2 m length and 2 mm diameter.,(c)  Wire of 3 m length and 1.5 mm diameter.,(d)  Wire of 1 m length and 1 mm diameter.,c,,,Wire of 1 m length and 1 mm diameter will be elongated maximum.
