q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
145,"Which of the following statement(s) about the musical culture in 18th and 19th centuries South India is/are correct? 

1.Musical developments were spearheaded by the Arcot court.
2.Tanjavur replaced Madras as the cultural capital of classical music in the second half of the 19th century.
3.Three great composers, Tyagaraja, Dikshitar and Syama Sastri experimented with the kriti from to set the foundationsfor modern Carnatic music.

Select the correct answer using the codes given below:",1 and 3,Only 2,Only 3,All of these,CDS  (1),2015.0,c,"Exp) Option c be the correct answer.
Stetement 1 |e locerrecti The cputical developmeats tn
South India duclog the 18th aod 1%b ceoturies were not
tpearheaded by the Arcot coart, The coasts of Tasjavur
nd Travancore played more significant roles te promoting
and surturiog the development of dasalcal music during thie
pestod,
Statement 2 #2 Lacorrects Tanjsvur was already an important
center for classical anuste before the 19th ccatwry, sod
malntalned its prominence throughaut the period. Medraa
(Chennel) alto emerged as 0 sigaificact cukurel center for
classical ausic during this time end cootiaued to bold ies
position.
Statement 3 is correct: Tyagaraja, Dikshitar, and
Syame Sastri, oftes referred to as the Trinity of Casestic
taueic, were inflecatial composers whe cade significant
comiribultons to the development of Carnatic music, They
composed sumerous krite (musical compositions} and
eaplored the kitti form, whkh laid the foundations for
modere Carnatic music."
146,"Consider the following statements from Kalhana’s Rajatarangini:

1.The common people ate rice and Utpala-saka (a wild vegetable of bitter taste).
2.Harsha introduced into Kashmir a general dress befitting a king which included along coat.
Which of the statement(s) given above is/are correct?",Only 1,Only 2,Both 1 and 2,Neither 1 nor 2,CDS,2014.0,c,"Hap) Option c La the correct saswer,
Statement I $4 correct: Kalhaned Rajaterangia! ie 0 Seachrit
‘verse chronlcie of the kings of Kashmir, written le the 121b

century CE. In Book VII, verse 1239, Kalhana describes the
food habits of the common pcople during the reign of King
Harsha (1089-1101 CE), who was a tyrant and oppressed his
subjects. He says: “The common people ate rice mixed with
Utpala-saka (a wild vegetable of bitter taste), which they had
to gather in the forest; they had no other food”
Statement 2 is correct: In Book VII, verse 1257, Kalhana
mentions that Harsha introduced a new dress code for
his subjects, which was meant to imitate his own royal
attire. He says: “He introduced into Kashmir a general dress
befitting a king; it consisted of a long coat reaching to the
ankles, a turban with a crest, and shoes with upturned toes."
147,"Match the following:
A.Kitab Al Hind      1.Ibn Battuta
B.Rehla              2.Al-Biruni
C.Humayun Nama       3.Lahori
D.Badshah Nama       4.Gulbadan Begum
Codes: 
ABCD",2 4 1 3,3 1 4 2,3 4 1 2,2 1 4 3,CDS  (1),2014.0,d,":

Exp) Option d is the correct answer.

c Kitab-al-Hind or Tahqiq-i-Hind (History of India) was
written by Al-Biruni, a Persian scholar and polymath
who visited India in the 11th century CE and studied its
culture, religion, science, and history.

¢« Rehla or Rihla (Travels) was written by Ibn Battuta, a
Moroccan explorer and traveler who visited India and
other countries in the 14th century CE and recorded his
observations and experiences.

« Humayun Nama (Book of Humayun) was written by
Gulbadan Begum, a Mughal princess and the daughter
of Emperor Babur, who wrote the account of the life of
her half-brother, Emperor Humayun, on the request of
her nephew, Emperor Akbar.

« Badshah Nama or Padshahnama (Chronicle of the
Emperor) was written by Abdul Hamid Lahori and
Muhammad Waris, two Persian historians who wrote
the official history of the reign of Mughal Emperor Shah
Jahan in the 17th century CE."
148,Who among the following is credited with the introduction and popularization of Dhrupad form of music?,Raja Man Singh Tomar of Gwalior,Tansen,Naik Gopal,Shaikh Bahauddin of Barnawa,CAPF,2022.0,b,"Exp) Option b is the correct answer.

Tansen was a 16th-century court musician of the Mughal

emperor Akbar. He was a master of the Dhrupad form of

music, and he is credited with introducing and popularizing
it in India. Tansen’s music was known for its beauty, its
complexity, and its spiritual depth. He is considered to
be one of the greatest musicians in the history of Indian
classical music.
. Important Tips
Dhrupad originated in the 14th century. Dhrupad singing
emphasizes solo singing, and it is often accompanied
by a tabla player. Dhrupad singers are often called
“kalawantas,” and they require years of rigorous training.
This genre is primarily associated with devotion and
spirituality, and it is often used in religious ceremonies.
Dhrupad singing has four main parts:
« Sthayi: This part presents the main theme of the song.
« Antar: This part is an elaboration of the sthayi, and it
has more depth and emotion.
e Sanchari: This part is an intermediate section, which
connects the sthayi and antara parts.
« Abhog: This part is the final part of the song, and it has
an emotional closure."
149,Which one of the following pairs of authors and Sanskrit literary works is not correctly matched?,Somadeva: Kathasaritsagara,Ashvaghosha:Buddhacharita,Bilhana:Vikramankadeva Charita,Kalidasa:Vasavadatta,CAPF,2021.0,d,"Exp) Option d is the correct answer.
Pair a is correct- Somadeva Bhatta, authored the
Kathasaritsagara, which is a well-known compilation of
Indian legends, fairy tales, and folk stories dating back to
the 11th century. These tales were retold in Sanskrit.
Pair b is correct- The “Buddhacharita,” also known as the
“Acts of Buddha” or “Buddhacharitam,’ is an epic poem
written in the Sanskrit maha kavya style. It narrates the
life of Gautam Buddha and was composed by Ashvaghosa
during the early second century CE.
Pair c is correct- Kavi Bilhana was a renowned poet from ~
the 11th century, hailing from Kashmir.
Bilhana expressed his gratitude to his patron by creating an
epic called the “Vikramankadevacharita” in his honor.
Pair d is incorrect- Kalidasa is the author of many famous
Sanskrit literary works, including Abhijnanashakuntalam,
Raghuvamsa, and Kumarasambhava. Vasavadatta is a
Sanskrit play written by Subandhu, a 7th-century Indian
poet.

Important Tips

The important gems during Chanragupta II were:

e Kalidasa was the masterpiece was the Sanskrit
drama Shakuntala. He wrote two other plays - the
Malavikagnimitra and Vikramorvasiya. His two well-
known epics are Raghuvamsa and Kumarasambhava.
Ritusamhara and Meghaduta are his two lyrics.

e Visakadatta was the author of two Sanskrit dramas,
Mudrarakshasa and Devichandraguptam.

« Sudraka was a renowned poet of this age and his book
Mrichchakatika is rich in humour and pathos.

¢« Bharavi’s Kritarjuniya is the story of the conflict
between Arjuna and Siva.

« Dandin was the author of Kavyadarsa and
Dasakumaracharita.

+ Vasavadatta written by Subhandhu. :

c Vishnusarma composed the Panchatantra stories.

e Amarasimha compiled a lexicon called Amarakosa."
150,Who among the following is the author of the Kiratarjuniya?,Magha,Bharavi,Bhasa,Bhavabhuti,CAPF,2020.0,b,"Exp) Option b is the correct answer.

Bharavi was a 6th-century Sanskrit poet who is best known
for his epic poem, the Kiratarjuniya. He belongs to the
Navaratnas of Chandragupta IJ’s court. The Kiratarjuniya is
a long poem that tells the story of the battle between Arjuna,
a Pandava prince, and Shiva at Indrakeeladri, disguised as
a forest-dwelling hunter. The poem is considered to be one
of the greatest masterpieces of Sanskrit literature."
151,"Tulsidas was the author of
1.Ramcharitmanas
2.Padavali 
3.Kavitavali
Select the correct answer using the codes given below:",1 only,2 and 3 only,"1,2 and 3",1 and 3 only,CAPF,2020.0,d,"Exp) Option d is the correct answer.

Tulsidas (1511 - 1623) was a poet of the Sri-Vaishnava
tradition and was celebrated for his deep devotion to Lord

Rama. He composed various esteemed works in Languages
Ike Sanskrtt, Awadhl, and Braj, bot be is moet reaoward as
the suthor of the epic Ramchasitmenas.

Option | te carrect- The Remeborttmenss le on epic porm

suthored by Twistdes thar tells the story of Rama, based on
the Velmih Remeyana.

Option 2 Is tacorrect- Padevali ls « porm composed by

‘Vidyapetl lp the 141h ceatacy.
Option 3 te correct- The Kavitavall ls 2 collection of poems
authored by Taulsides that deal with « variety of topics,
incloding love, devetion, and philosophy.

tmpertest Tipe

Other Uterary works of Tuleldss:

© Sahitys Rete

© Parvell Mangal

© Jonski Mangal

« Vinaya Portike

* Dehavals

© Geetewall

¢_Vairagya Sandipend"
152,The Sufi work Kashf-ul-Mahjub was written by,Abul Hasan al Hujwiri,Moinuddin Chishti,Shaikh Nizamuddin Auliya,Amir Khusrau,CAPF,2019.0,e,"Lxp) Option e ie the correct onswer,
The Soft work *Keebl-ul-Mebjub® wee written by Abal
Hasan al He}wirt. Also koowa as All Hujwish he wae o
Persson Soft saint and writer who lived in (he Lith centary
""Keebf-w-Mabjud” le one of bis most famous works and le
coatidcred 8 significant test le Sufl Uterature. It explores
various enpects of Suflem, lachdiag spirtical purificatlon,
the stages of the Su path, and the coacept of anveiling or
“hasht"""
153,Why was the Sittar poetry of Tayaumanavar famous?,The writings were nationalist compositions.,The writings were romantic epics.,The writings were devotional songs.,The writings were protests against the caste system.,CAPE,2019.0,d,"Rzp) Option d ls the correct estwer.
Sitter poetry of Tayommanavar wos famous becanse the
writlags were protests agelast the conte eystem aad temple
rule. He criticized the Brahreloical orthodozy and advocated
for social equality and justice,

eapertent Tips

Teysemasavert

© Teysamnanavar was bora la 1705 in o Brebusin (ecaily
In Tirechicappslll, Terni] Nedu. Hie origins] seme was.
Velayedham Pilla,

+ He wae well-versed Ln Toll aod Sonskeit languages
‘ead ocriptuces, and became c minister to the king of
Tirechiteppells. He was also 0 tcholer of erutic and
astrology.

» He was Initiated into the Saiva Siddhante tradition by
‘Die gurw Siveprakaca Swamigal, who gave him the name
‘Teyanmacevar, meaning “one who became the motber”"
154,What is Sant Bhasha?,Language of the Nirguna mystics,Language of the Ulatbansi mystics,Language of the Nirakar mystics,Language of the Saguna mystics,CAPF,2019.0,a,"Bxp) Option a is the correct answer.

Sact Bhasha refers to the language used by the Nirgess
myvike io their spiritual and devotional compositions The
teren “Sant Bhasha® translates to “lenguage of the eelats” and
te estocieted with the devoulonal poetry and teechings of the
Bhakit movement lo exedieva) lodia.
‘The Nicgane mystics, vech os Kabir, Nasoden aad Gare
Nemak, emphasized the formless and ettributeless nature of
the divine, focusing om the opietiual realization of « higher
trath beyond the confines of religious rituals and societal
divishons. Their composttions ln Saat Bhasha often expressed
their devotloa, philosophical Lasighta, and social critichin."
155,The Buddhist text ‘Majjhima Nikaya’ is in,Sanskrit,Pali,Prakrit,Telugu,CAPF,2018.0,b,"Exp) Option b be the correct answer.
‘The Majjbima Nikays to » Beddbist scripture collection,
the second of the five Nikeyas, or collections, Ln che Sutta
Pitaka, which te one of the “three baskets” that compose the
Pall Tiphake of Therevede Beddhism. The Pali Tipttaka
be the oldest and mcet complete collection of Buddhist
scriptures preserved In aa Indian languege. The Majfhime
Nikaya consiets of 152 dlecourses attributed to the Buddhe
end his chief dlaciptes,"
156,"Which of the following statements about the Bengali literary epic, Meghnad Badh Kabya (1861), is/are correct? 
1.It was written by Michael Madhusudan Dutta.
2.It draws upon existing Hindu and Jain traditions of Ramayana.
3.It was translated into Assamese and Hindi.Select the correct answer using the code
given below.",1 only,2 and 3,1 and 2,1 and 3,CAPF,2016.0,c,"Exp) Optloa c la the correct eacwer.
Statement 1 is correct: Meghnad Badh Kebya was lodeed
written by Michae] Medhusadam Dutta, He wes 0 Beogall
pot and playwright who is coosidered one of tbe ploncers of
modern Bengali Uterature. :
Statement 2 le correct: Meghssd Badb Kabys draws wpon
extstng Hinda end feln treditions of Ramayana. The poem
ts based on the story of Meghaad, the soc of Revana, tbe king
of Lanks, Meghaad Is 2 powerful warrior who ts killed by
Lakshmoaa, Rame's brother.
Statecneat 3 ts tacerrects Meghnad Badh Kabys was not
translated into Assamese of HiodL It was ently tremslated
Into Englich by Bdward J. Thomes in 1924,"
157,Which one of the following is the famous novel written in 1869 by Nazir Ahmad?,Twilight in Delhi,Mirat-ul-urus,Bahishti Zewar,City of Djinns,CAPE,2016.0,b,"Bap) Option b Ls the correct aeawer.
Mirat-al-Ures is a famous novel written by Nazir Abonad
te 1869. It be considered one of the first poveis ln the Urda
language. Toe tite trenslates te “The Bride's Mirror”
la Bagish The novel explores the lives and experiences
of women Le 19th-<century Muslin society, focesing oo
the therace of marrioge, farsity dynamaice, and soctetal
expectations,"
158,The earliest literary references to iron in the Indian Sub-continent are found in the,Rigveda,Samaveda.,Yajurveda,Vinaya Pitaka,CAPF,2016.0,c,"Exp) Option c bs the correct easwer.
The corilent Sterary references te iron le the Indien
Sebcostinent are found in the Yojurveds,

Important Tips
Evidencens ebect Iron:
+ The terms Krishaa-ayns, Shyame, ond Shyame-cyes

are used to refer to [roa la the Yojurvede,"
