q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
155,Which among the following King’s reign Persian traveller ‘Abdur Razzak’ came to India?,Dev Rai I,Krishnadeva Raya I,Dev Rai II,"Krishna Rai II
(e) None of the above/More than one of the above",60th to 62nd B.P.S.C. (Pre),2016,c,"| Exp) Option c is the correct answer.
! Abdur Razzak was a Persian traveler who visited India in the
15th century. He was the ambassador of the Shah Rukh of
the Timurid dynasty to the Vijayanagara Empire. He visited
the empire during the reign of Deva Raya II of the Sangama
dynasty.
Important Tips
Razzak’s travelogue, Matla-us-Sadain wa Majma-ul- |
| Bahrain, is a valuable source of information about the |
! Vijayanagara Empire. He described the empire’s military,
economy, and culture. Razzaq reported that the empire
| of Deva Raya II stretched from Ceylon to Gulbarga and
from Orissa to Malabar. He also described the city of
Hampi, which was the capital of the Vijayanagara Empire
| at the time."
156,Who was the founder of Bahamani Kingdom?,Alauddin Hasan,Firuz Shah,Mahmud Gaonwa,"Asaf Khan
(e) None of the above/More than one of the above",60th to 62nd B.P.S.C. (Pre),2016,a,"Exp) Option a is the correct answer
Alanddin Hasan was a Turko-Afghan military general who
| served in the Delhi Sultanate. He was a capable administrator

ond 8 skilled military leader. In 1347, he rebetled against
the Delht Suitenate and foanded the Bahmant Sultanate.
Importoal Tips

« Swlten Piru Shah Tughlaq, a evler from the Tughlaq
dynesty, reigned over the Delhi Sultanate from 1351
to 1388. Ele reluctantly took power afler Muhammad
bin Tughlaq’s death. His realm was smaller due 19
rebellions, and he grented virtual independence to
Benga! and other provinces, while enforcing Sharia
law.

° Mahmud Gawaa/Gaoaowe, a prime minister be
the Bahmant Sultanate during the relgn of Sultan
Muhammad Shah (11, hailed from Persia. Well-versed
In Islamic theology, Persian, and Mathematics, he was
else a respected poct and prose writer. He served as
& trusted and competent general, administrator, and
patron of art and poetry.

© Abu’l-Hosan, known as Asaf Khan, was the Grand
Vizier of Mughal einperor Shab Jahaa. He also
served os the vakil of Jahangir. He was the father of
Momtaz Mahal, Shah Jahan’s chief consort, and the
older brother of Empress Nut Jahan, Jahangir’s chief
consort,"
157,Who was the commander of Rana Pratap’s army in the Battle of Haldighati?,Amar Singh,Man Singh,Hakim Khan,Shakti Singh,56th to 59th B.P.S.C. (Pre),2015,c,"Exp) Option c is the correct answer.

The con:mandee of Rane Pratap’s army was Hakim Khan,
who fought valorously with him In the Battle of Haldighatt
(between the ersoles of Moharane Pratap, and the Mughal
emperor Akbar's forces, led by Man Singh I of Amber)
and died in 1576. Hakim Khen was a Pathan chief from
Afghanistan, who had settled in Mewar and became a loyal
supporter of Rane Pratap. He led the vanguard of the Mewar
army, which consisted of about 800 cavalrymen and 400 Bhil
archers, He cherged at the Mughal army with great courage
and skill, but was eventually killed by @ musket shot from the
Mughal ranks,"
158,Who of the following Muslim rulers abolished the pilgrimage tax?,Bahlul Lodi,Sher Shah,Humayun,Akbar,53rd to 55th B.P.S.C. (Pre),2011,d,"Exp) Option d is the correct answer,

Akbar was the third Mughal emperor who ruled from 1556
to 1605. He was known for his religious tolerance and
his reforns in administration, texation, and culture. He
abolished the pligelmage tax on Hindus ta 1563, as he
found it morally wrong and arbitrary

The pilgrimage tax was a tex Imposed on Hindus by the
Muslim rulers for endertaking © Journey to « religlous
or sacred place. It was considered a discelminatory and
oppressive measure that violated the freedom of conscience
and worship of the non-Muslim subjects. Akbar's abolition
of the pilgrimage tax was one of his steps to create a
harmonious and Inclusive empire that respected all faithe
ond communities."
159,Who among the following has constructed mausoleum for his emperor husband?,Shah Begum,Haji Begum,Mumtaz Mahal Begum,Nurnissa Begum,48th to 52nd B.P.S.C. (Pre),2008,b,"Exp) Optton b la the correct answer.

Hajl Begum, the wife of the Mughal Emperor Humayun,
constructed the mausoleum knaown as “Humayun's Tomb”
tn Delhi, India, The tomb was built In memory of her
husband after bis death In 1556. It is an iconte architectural
masterplece, ls @ UNESCO World Heritage Site, and it was
the first gecden-tomb on the Indian subcontinent that was
considered a precursor to the Taj Mahal, which wae built
later by Emperor Shah Jahan for his wife, Mumtaz Mahal."
160,Itmad-ud-Daula’s tomb at Agra was built by-,Akbar,Jahangir,Nur Jahan,Shah Jahan,48th to 52nd B.P.S.C. (Pre),2008,c,"Exp) Optton ¢ is the correct answer.
‘The tomb of Ithmad-ud-Daulad cests by the Yamuna River
In Agra ond was built by Mughal queen Noor Johan, Emperor
Jahangis’s wife. 11's often called a prototype of the Ta] Mahal
and is known for introducing the pietra dura technique with
semipreclous stones, The tomb was built in the early 17th
century, and It is considered to be 6 transitional structure
between the red sandstone architecture of Akbac’s reign and
the white marble architecture of Shah Jahan's relga.
Important Tips

Jahangie’s conteibutton to the Mughal’s Architecture:

+ Akbar's Mausoleum at Sikendara was completed:
The mausoleum ts a square structure with four
minarets at each comer. The central chamber contains
Akbar's tomb, which Is made of white marble. The
mausoleum is surrounded by a garden, which is also
designed in the Mughal style.

« Moth Majid (Labore) - Jahangir Mott Masjid, also
known as the Pearl Mosque, 1s a i71h-century mosque
located fnslde the Lahore Fort in Lahore, Pakistan.
It was built by Mughal emperor Jahangir between
1630 and 1635. The mosque is a small, white marble
ateucture with & slngle dome and four minarets. The
interior is decorated with Iutricate carvings and
mosaics. The mosque was later modified by Shah
Jahan,

o Shalimar Begh (Srinagar) Jahangir Shalimar Bagh
is o Mughal Garden located In Srinagar, Jammu and
Kashmir, indle, ft was built by Mughal emperor
Jahangir in 1619 for his wife Noor Jahon, , The gerden
ts divided into three terraces, cach of which is linked
by a secies of water channels."
161,The meaning of word 'Batai' during Medieval period was?,Religious Tax,System of calculating revenue,Wealth tax,Property tax,48th to 52nd B.PS.C. (Pre),2008,b,"Exp) Option b ts the correct enswer.

The word “Batel” during the Medieval period referred
to the “Systens of calculating revenue” This system, also
known es Galle-bekhshi, was a method of crop-sherlog
preveleat during the Mughal peciod. {a this system, the
harvested produce was divided into three shares, with one
share being collected by the state as revenue. Peasants had
the flexibility 10 pay tice ducs In either cash or kind.

Important Tips
| During the rule of Akbar and his successors, three distinct
! systems of revenue assessment were in practice: Batai
| or Galla-bakhshi System, Kankut System, and Nasaq
System,
« Kankut System: The Kankut system, another
. traditional method, estimated the yield (kut) based on
on-the-spot inspections, instead of physically dividing
the grain (kan). A fixed portion - one-third of the
estimated produce - was established as the state’s
share. This method relied on practical inspections and
historical data to arrive at an approximate estimate of
the harvest.
eo Nasaq System: Prevalent mainly in the Mughal
Empire’s Bengal region, the Nasaq System operated
based on rough calculations derived from peasants’
| past revenue records. Unlike the previous systems, it
! didn’t require direct measurements but used existing
: records to ascertain the area under cultivation."
162,In the Mughal administration ‘Muhtasib’ was-,Military Officer,Head of Foreign Affairs,an Officer-in-Charge of public morals,Officer of Correspondence Department,47th B.PS.C. (Pre),2005,c,"Exp) Option c is the correct answer.
‘The Muhtasib was an officer in the Mughal administration
who was responsible for enforcing Islamic law and
maintaining public morals. He was also responsible for
inspecting markets and ensuring that weights and measures
were accurate. ‘The Muhtasib was a powerful figure in the
Mughal administration, and he was often feared by the
people."
163,Who introduced ‘Do-aspa and Sih-aspa’ system?,Akbar,Jahangir,Shah Jahan,Aurangzeb,46th B.P.S.C. (Pre),2004,b,"Exp) Option b is the correct answer.
The Do-aspa and Sih-aspa system was a system of military
ranks introduced by the Mughal emperor Jahangir in the
{0th year of his reign (1611 CE). lt was a system whereby the
selected nobles could be allowed to maintain a larger quota
of troopers, without raising their Zat rank. The system was
popular as ‘du-aspa’ (a trooper with two horses) or ‘sih-
aspa’ (a trooper with three horses) system. A nobleman
with a mansabdar position holding a zat rank of 3000, along
with 3000 cavalrymen assigned with the two-horse and
three-horse system, would be responsible for overseeing a
contingent of 6000 soldiers."
164,‘Madad-i-Mash’ indicates in Mughal administration—,‘Toll Tax,Revenue free land granted to learned person,Pension provided to military officials,Cultivation Tax,46th B.P.S.C. (Pre),2003,b,"Exp) Option b is the correct answer.
‘Madad-i-Mash’ refers to the practice in Mughal
administration where revenue-free land grants were given
to learned individuals, scholars, and religious divines.
These grants provided them with a source of livelihood and
encouraged their contributions to suciety, helping maintain
social harmony and integration within the empire."
165,Which of the following rulers at first assumed the title of 'Hazrat-e-Ala' and afterwards ‘Sultan’?,Bahlul Lodi,Sikandar Lodi,Sher Shah Suri,Islam Shah Suri,"44th B.P.S.C, (Pre)",2000,c,"Exp) Option c is the correct answer.
Sher Shah, the founder of the Sur Empire in the northern
part of the Indian subcontinent, achieved significant

victories. Ile defeated Nusrat Shah, the Sultan of Bengal,
when the latter attacked south Bihar. Sher Shah then became
the de facto ruler of south Bihar and took on the title of
Hazrat-i-Ala. Additionally, he triumphed over Humayun in
the Battle of Chausa in 1539 A.D., after which he assumed
the title of Sher Shah Sultan-i-Adil."
