q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
168,The ninth mandala of the Rig Veda is devoted wholly to:,Indra and his elephant,Urvashi and the Heaven,Gods related to plants and drugs,"Soma, the god who is named after the drink",40th B.P.S.C. (Pre),1995,d,"Exp) Option d is the correct answer

The ninth Mandala of Rigveda is devoted to Soma, therefore

it is called soma Mandala. All hymns of the Mandala are

dedicated to Soma Pavamana, ‘self purifying Soma’.

i Important Tips ]
e The tenth Mandal of Rigveda related to Purusha Sukta
from where Varna system was mentioned.
« Gayatri Mantra explains in the 3rd Mandal of the
Rigveda.
'e ‘Lhe Ninth Mandala is the only major grouping in the
Rigveda devoted to a single ritual procedure"
169,Who used the caves of Barabar as their shelter-house?,Ajivakas,Tharus,Jains,Tantrikas,40th B.B.S.C. (Pre),1995,a,"Exp) Option a is the correct answer.
The Barabar caves are a group of rock-cut caves located in
the Jehanabad district of Bihar, India. They were built
by the Mauryan emperor Ashoka in the 3rd century BCE.
‘The caves are dedicated to the Ajivikas, a sect of Indian
ascetics who flourished in the 6th and 5th centuries BCE.
‘he caves are carved out of sandstone hills and are simple
in design, They consist of a single chamber with a square or
rectangular plan. The caves are decorated with pillars and
pilasters, and some of them have inscriptions."
170,"In which phase, the concept of untouchability was put clearly?",Rigvedic phase,Later Vedic phase,Later Gupta phase,Dharmashastra phase,B.P.S.C. (Pre),1994,d,"Exp) Option d is the correct answer
The Rigvedic (1500-1000) and later vedic(1000-600) period
neither mention the concept of untouchable people nor any
practice of untouchability. The concept of Untouchability
was clearly put in the Dharmashastra phase or Post Vedic
Phase(600 BC-200 B.C)."
171,The shape of which tree is found in the seals from the Indus Civilization?,Mango,Peepal,Parijat,Sal,M.P.P.C.S (Pre),2021,b,"Exp) Option b is the correct answer
The worship of trees was widespread during the Indus
Valley Civilization. One of the seals shows a God standing
between the branches of a Peepal tree and the God was being
worshipped by a devotee on his knees. The discovery of a
large number of seals with Peepal trees engraved on them
also suggests that this tree was considered sacred to the
people of Indus Valley Civilization."
172,Ashoka won the Avanti Mahajapad and merged it in the Mauryan empire during Bindusara rule. What text does it refer to?,Samant Pasadika of Buddha Ghosh,Arthashastra of Kautilya,Ashtadhyayi of Panini,Mahabhashya of Patanjali,M.P.P.C.S. (Pre.),2026,a,"Exp) Option a is the correct answer.
The reference to Ashoka winning the Avanti Mahajapad
and merging it into the Mauryan empire during
Bindusara’s rule is found in the text Samantapaaddika
of Buddha Ghosh. Samantapdsadika is a collection of Pali
commentaries on the Theravada Tipitaka Vinaya, translated
from Sinhala to Pali by Buddhaghosa in the 5th century,
This text provides historical and narrative details related to
ancient India, Including events related to Ashaka’s reign,
Important Tips
[> Samant Pasadika of Buddha Ghosh:
* Samantapasadika is a Pali commentary on
Theravada Vinaya, translated by Buddhaghosa in
the 5th century,
, © Derived from Sinhala texts, it features verses |
from the older Dipavamsa. “Samanta” conveys
__ “all” while “pasadika” means “lovely” ox “pleasing.” |

o Ashtadhyayi of Panini:

® Attributed to Panini around 500 BCE, the
Astadhyayi characterizes the language of his
era, incorporating both Vedic and contemporary
dialectal elements.

2 This work employs a derivational system, using
affixes on bases to generate real speech from
theoretical utterances.

® Complemented by Aksharasamamnaya,
dhatupatha, and ganapatha, it offers insights into
linguistic structure.

e Mahabhashya of Patanjali:

* Mahabhashya, attributed to Patafjali, is a

; commentary on Panini’s Astadhydyi and
Katyayana’s Varttika-sitra, refining Indian
linguistic scholarship.

* Dated to 2nd century BCE, it systematizes shiksha,
vyakarana, and etymology, while analyzing
Katyayana.

* Mahabhashya covers 1228 of 3981 Astadhyayi
sttras, divided into 85 sections for daily study. It’s
a blend of grammar aad philosophical discourse."
173,Who is called the ‘Father of Indian Archaeology’?,Alexander Cunningham,John Marshall,Mortimer Wheeler,James Prinsep,M.P.P.C.S. (Pre),2017,a,"Exp) Option a is the correct answer.
Alexander Cunningham is widely regarded as the father
of Indian archaeology because of his pioneering work in
exploring and documenting the rich cultural heritage of
India. He was the first person to map the entire Indian
subcontinent and publish the Archaeological Survey of India,
which provided a detailed description of the monuments
and archaeological remains left behind by past civilizations.
He also collected and studied a large number of Indian coins,
which helped him to reconstruct the history and chronology
of various dynasties.

Important Tips

o John Marshall: He was a British archaeologist and

director-general of the Archaeological Survey of India
| from 1902 to 1928. He is best known for his excavations
at Harappa and Mohenjo-daro, the two main sites of
the Indus Valley Civilization. He also excavated other
important sites such as Taxila, Sanchi, and Ajanta.

» Mortimer Wheeler: He was a British archaeologist and
director-general of the Archacological Survey of India
from 1944 to 1948, He is famous for his excavations
at Arikamedu, a Roman trading port In south India,
and Charsada, a site related to Alexander the Great's
invasion of India, He also introduced new methods and
techniques of fleld archaeology, such as grid system,
siratigraphy, and scientific dating,

o James Prinsep: He was a British scholar and antiquary

| who worked in India as an assay master at the mint
and a secretary of the Asiatic Society of Bengal. He
| is renowned for his decipherment of the Brahmi and

Kharosthi scripts, which enabled the reading of the

edicts of Ashoka and other ancient inscriptions. He

also contributed to the fields of numismatics, geology,
meteorology, and history."
174,"Which of the following Buddhist literature contains the Buddha’s sermons on matters
of ethics and doctrine?",Vinaya Pitaka,Jataka Stories,Abhidhamma Pitaka,Sutta Pitaka,M.P.P.C.S. (Pre),2014,d,"Exp) Option d is the correct answer. ;
The Sutta Pitaka holds the core teachings or Dhamma of
Buddha. It contains Buddha's sermons on matters of ethics
and doctrine. It’s split into five groups called Nikayas: Digha
Nikaya, Majjhima Nikaya, Samyutta Nikaya, Anguttara
Nikaya, Khuddaka Nikaya."
175,Which of the following is not an Indus Valley Civilization site?,Kalibangan,Ropar,Patliputra,Lothal,M.P.P.C.S. (Pre),2013,c,"Exp) Option c is the correct answer
Patliputra is not an Indus Valley site. Pataliputra adjacent
to modern-day Patna was a city in ancient India, originally
built by Magadha ruler Ajatashatru in 490 BCE, as a small
fort near the Ganges river. Udayin laid the foundation of the
city of Pataliputra at the confluence of two rivers, the Son
and the Ganges.

The other sites Kalibangan, Ropar and Lothal belongs to

Indus Valley civilization."
176,"Which Indian king defeated Seleucus, the administrator of Sindh and Afghanistan appointed by Alexander-",Samudragupta,Ashok,Bindusar,Chandragupta,M.P.P.C.S. (Pre),2008,d,"Exp) Option d is the correct answer.

The Indian king who defeated Seleucus, the administrator

of Sindh and Afghanistan appointed by Alexander, was

Chandragupta. The Seleucid-Mauryan War took place

between 305 and 303 BC, during which Chandragupta

Maurya defeated Seleucus I Nicator, the ruler of the

Seleucid Empire, and established his dominance over

the regions of Sindh and Afghanistan. This war resulted

in the Treaty of the Indus, in which Chandragupta secured
control over the Indus Valley region and part of Afghanistan,
marking a significant victory for the Mauryan Empire. As

a part of the treaty, Seleucus gave his daughter's hand in

marriage to Chandragupta, cementing a dynastic alliance

between the two powers.
Important Tips
* Kautilya’s father, Acharya Chanak, was a renowned
scholar in the court of King Dhananand of Magadh.
This association led to Kautilya being referred to as
Chanakya, as a way to acknowledge his lineage from
his distinguished father.

‘e Rajashekhara, a I¢th-century poet in Maharashtri
Prakrit and Sanskrit, served the Gurjara Pratiharas as
court poet. His notable works encompass the practical
guide “Kavyamimansa,” play “Karpiramafjari,”” and
the Maharashtri Prakrit play “KiepGramaajari” an
ode to his accomplished wife Avantisundari.

¢ Vishakhadatta, an Indian Sanskrit poet and
playwright, authored the notable political drama
“Mudriraikshasa,” delving into the Maurya Dynasty
era, His surviving play vividly portrays historical
events. His style, while adhering to Sanskrit

| conventions, reveals a untque approach with a focus
on substance. Another work, “Devichandraguptam,” |
reconstructs through fraginents how Chandragupta

|._avenges his brother's treaty humiliation,"
177,"Consider the following statements and select the correct answer from the given code:

1. Mohenjodaro, Harappa, Ropar and Kalibangan are the main sites of Indus valley civilization.
2. People of Harappa developed the road, proper housing and drainage system.
3. People of Harappa were unknown about the use of metals.
Code:",1 and 2 are correct,1 and 3 are correct,2 and 3 are correct,"1, 2 and 3 are correct",M.P.P.C.S. (Pre),2008,a,"Exp) Option a is the correct answer

Statements 1 and 2 are correct: A marked feature Indus
Valley Civilisation (IVC) is the vivid imagination and artistic
sensibilities exuded by is correct the numerous sculptures,
seals, potteries, jewelleries, etc. found at the excavation
sites. Harappa and Mohenjo-daro the two major sites of
this civilisation are among the earliest and finest examples
of urban civic planning. The planned network of roads,
houses and drainage systems indicate the planning and
engineering skills that developed during those times.
Mohenjodaro, Harappa, Ropar and Kalibangan, Lothal,
Rakhigarhi are the main sites of Indus valley civilization.
Statement 3 is incorrect: People of Harappa were known
about the use of metals. They saw a wide scale practise of
bronze casting. The bronze statues were made using “lost
wax technique” or “Cire Perdue."
178,Buddhist centre of learning is-,Vikramshila,Varanasi,Girnar,Ujjain,M.P.P.C.S (Pre),2004,a,"Exp) Option a is the correct answer.

Vikramshila was a Buddhist university located in Bihar. It
was founded in the late 8 or carly 9th century CE, and it
was one of the most important centers of Buddhist learning
in the world. The university attracted students from all over
Asia and it was known for its rigorous academic standards."
