q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
137,Who among the following was not a king of the Parmar dynasty?,Upendra,Munj,Gangeyadev,Udayaditya,M.P.P.C.S.(Pre),2017.0,c,"£xp) Option ¢'s the correct answer.
Gangeyadey was not a king of the Paremara dynasty.
Gangeyadeva (retgned 1015-1041 CE) was a ruler of
the Kalachwel dynasty of Tripori in ceateal India, His
kingdom was centered arownd the Chedi or Dahala region
In present-dey Madhya Pradesh. The Paramara dynasty
ruled Malwa end surrounding reglons in west-ceatrel India
from the 9th to 14th centuries. The other rulers mentloned
+ Upendra (carly 9th century), Mun) (late 91h to eacly 10ch
century), snd Udayaditys (1070-1086) - were rulers of the
Paranvara dynasty.

Important Tipe

Peramaras Dynasty of Malwa:

2 The Paramara dynasty, were originally based in the
Mount Abu acca of Rajasthan.

+ According to tradition, the dynasty’s origin Is [laked
to the sage Vishwamitea ead the wish-grenting cow,
leading to the emergence of « hero named Paramara
who became the king.

» The main branch ruled over Malwa, with ite capital
at Dhara (reodern Dhar, MP).

* The Paramasas were IUnitlally vessels of the
Rashtrakutas ead rose to prominence in the 10th
century CE.

© Their power fluctuated due to conflicts with
neighboring kingdoms. Despite challenges, the
Paramaras contributed to the political, colural, and
architectural landscape of Malwa.

© The Paramaras, known for their patronage to poets,
scholers, and the construction of temples, left a lasting
legacy despite eventwal dectine snd defeat by the Delhi
Sultanate in the early 14th century.

Several noteworthy kings of the Pacamara dynasty include:

+ Upendra (9th century ‘CE): Belleved to be the
founder, he established the dynasty in Malwa and
extended his rute ti, RathPekute support.

so Siyake, TL AG, 9489372 CE): Broke (com Rashicakuta

‘T 5 saltegiancPestablished Paramaras as a sovereign power,

“Lg and defeated the Rashtrakutas.

‘|e Munja (c. 972-990 CE): Extended the empire, achleved
military successes, and patronized arts and literature.

« Sindhuraja (c. 990-1010 CE): Recovered lost
territories and achieved military successes against
varlous kingdoms.

> Bhoja (¢. 1010-1088 CE): The most celebrated ruler,
extended the kingdom significantly, was a scholar,
patron of the srts, and engaged in various militery
campaigns."
138,Ghazi Malik was the founder of which dynasty?,Tughluq,Khalji,Sayyid,Lodhi,M.P.P.C.S.(Pre),2017.0,a,"Exp) Option a is the correct answer.
Ghazi Malik, latee knowe as Ghiyas-ad-dia Twghiug,
fowaded the Tughluq dynasty and roled the Dethi Sultanate
(1320-1325). He pursued a stern Mongol policy, defeating
them at Amrohe In 130S and hacshly treating captives. His
teiga saw conquests like Warangal. He appointed Muhammed
Sheh as heir and initiated Tughlaqabad Fort’s constructton.
While focasing on justice and administration, his demise ta
1325, possibly linked to a plot by his vizler, marked the end
of his eveatful rule.

Important Tips

Ghiyasuddia Tugteg (1320 ~ 25}:

+ Ghiyas-ud-din Tughieg or Ghazi Mallk established
the Teghluq dynasty ead roled Delhl Sultenate
(1320-1325).

+ Adoptedaharsh pollcy towards Mongols, assassinating
their envoys and punishing pritoners.

« Achieved victory over Mongols at Battle of Amroha
in 1305.

« Faced revolt by Soomro tribe in Thatta during travel
from Molten to Delhi.

« Appolnted governors like Tajuddin Malik (Multan),
Khwajah Khater (Bhekkor), Malik Ali Shee (Sehwan).

« Sent son Fakhruddin Jeuna to conquer Kekatiys
capital Werangel (1323), ending Kakatiya dynasty.

+ Named Muhammad Shah os beir, started Tughtaqabad
Fort (1323).

+ Implemented stable administeation, focusing on
postal, fudicial, leelgation systems.

i. Amir Khusrau famous work “Tuglaq Nama” ‘deals
| with rise of Ghiyasuddin Tuglaq. |
¢ Annexed Bengal, Utkala, Warangal, and imprisoned |
Mongol leaders. |
« Improved finances, communication, roads, bridges,
and canals.
e Died in 1325 due to the collapse ofa wooden pavilion,
. possibly orchestrated by his vizier, Jauna Khan."
139,Which dynasty of Delhi Sultanate ruled for the shortest period?,Khalji,Tughlaq,Sayyid,Lodhi,M.P.P.C.S.(Pre),2017.0,a,"a
Exp) Option a is the correct answer re rl ‘
The Khalji dynasty ruled the Deh} Sultanate ‘tor the
shortest period. It lasted from 1290 in 1320, a mere 30
years. The other dynasties listed in the question ruled for
longer periods of time. The Tughluq dynasty lasted from
1320 to 1414, the Sayyid dynasty lasted from 1414 to 1451,
and the Lodi dynasty lasted from 1451 to 1526."
140,Ain-ul-Mulk Multani did not serve under which of the following rulers?,Alauddin Khalji,Muhammad-Bin Tughluq,Firuz Tughluq,Iltutmish,M.P.P.C.S.(Pre),2017.0,d,"Exp) Option d is the correct answer
Ain-ul-Mulk Multani did not serve under Iltutmish.
Beginning his career under Alauddin Khalji, Ain-ul-Mulk
Multani served under rulers like Muhammad Bin Tughlug
and Firuz Tughlug during the medieval Delhi Sultanate.
His governance, diplomacy, and loyalty during power shifts,
along with his writings detailing Punjab’s towns and routes,
underscore his historical contributions."
141,Which of the following Rajput dynasties founded the city of Dhilika (Delhi) in the eighth century?,Parmara dynasty,Solanki dynasty,Tomar dynasty,Chauhan dynasty,M.P.P.C.S.(Pre),2014.0,c,"Exp) Option c is the correct answer.
The Tomara dynasty, also known as the Tomar dynasty,
established the city of Delhi (known as Dhilika) in the
eighth century. They ruled parts of present-day Defhi and
Haryana from the 8th to the 12th century. The ‘lomaras,
belonging to the Rajput clan, built the city Lal Kot and
expanded their territory, eventually being displaced by the
Chahamanas of Shakambhari in the 12th century. The
dynasty’s influence declined with the Ghurid conquest in
1192 CE.
Important Tips
Tomara dynasty: :
¢ The Tomaras ruled over the region of Hariyana_
(Haryana) with their capital at Dhillika (Delhi)
during 8th-12th century.
« ‘They were initially under the suzerainty of x
Pratiharas. The ‘lomara dynasty is sometimes referred
to as “Tuar” in medieval bardic literature and is
recognized as one of the 36 Rajput clans.
| ‘They engaged in conflicts with the Chahamanas of
Shakambhari. Anangapala Tomara, a renowned king
of the Tomara dynasty, is believed to have established
Delhi.

« The iron pillar at Mehrauli bears an lith-century |
inscription mentioning Anangapala. His coins!
depict a horseman-and-bull figure and the title “Shri |

Samanta-deva”” The Tomara legend regarding the iron
pillar relates to the founding of Delhi’s name, “Dhilli” |

» The Tomaras were closcly linked with Dclhi’s water
infrastructure. Anangapala II established the Lal Kot

| citadel and built the wfang ‘Tal tank.
<7 Another fomara king, Surajpala, is associated with
. the construction of the Suraj Kund reservoir near
|S * Faridabad. |

« This dynasty’s historical significance lies in its rule
over the region, contributions to Delhi’s development,
and intricate legends connecting them to the city’s
foundation."
142,King Bhoja ruled over-,Bastar,Dhar,Mahakaushal,Ujjain,M.P.P.C.S.(Pre),2010.0,b,"Exp) Option b is the correct answer.
King Bhoja, from Paramara dynasty ruled over the region
of Dhar, which is located in the Malwa region of central
India. His capital was Dhara-nagara (modern Dhar). Bhoja
was a ruler from the Paramara dynasty and reigned around
1010-1055 CE. Tis kingdom extended from Chittor in the
north to upper Konkan in the south, and from the Sabarmati
River in the west to Vidisha in the east. He is renowned
for his patronage of arts, literature, sciences, and his
contributions to Sanskrit studies.

Important ‘Tips

Bhoja (1010 -1055 CE):

« King Bhoja, from the Paramara dynasty, ruled
around 1010-1055 CE in the Malwa region of central |
India.

« Bhoja engaged in wars to expand his empire, reaching
its zenith from Chittor in the north to Konkan in the
south.

e He earned fame as a scholar-king due to his patronage
of arts, literature, and sciences.

« Bhojaestablished the Bhoj Shala, a center for Sanskrit

; studies, and supported various cultural activities.

| ° He's known for constructing the Bhojeshwar Temple
and three dams, contributing to the region’s ;
infrastructure.

e Notable literary works attributed te Bhoja inctude |
“Shringara~Prakasha” on poetics and “Samarangana- |
Sutradhara” on architecture,

« Bhoja was a devotee of Shiva, with inscriptions
highlighting his contributions to Shiva temples.

« Although Jain legends claim Bhoja converted to
Jainism, historical evidence contradicts this notion.

e His legacy continued through emulating kings like ;
Krishnadevaraya who referred to themselves as
“Bhoja” and “Sakala-Kala-Bhoja.”"
143,Aalha-Udhal were related to-,Chanderi,Vidisha,Mahoba,Panna,M.P.P.C.S.(Pre),2010.0,c,"Exp) Option c is the correct answer.

Aatha and Udal were legendary 12th-century generals
associated with the town of Mahoba. Udal and his brother
Aalha served in the army of the Chandela king Paramardi
Deva. Belonging to the Banaphar clan of Rajput and Ahir
descent, their father Dassraj, also a general, died in service
to the king. They were raised by the king and later died
while fighting the invading army of Rai Pithora (Prithviraj
Chauhan) in a battle at Mahoba around 1182. This tale is.
part of the Alha-Khand epic and has historical support from
sione inseriptions found at Madanpi.. a *

Vode"
144,Who among the following were not the rivals of Iltutmish?,Tajuddin Yeldoz,Nasiruddin Kubacha,Ali Mardan,Malik Altunia,Uttarakhand PCS (Pre),2021.0,d,"Exp) Option d is the correct answe:.

Malik Altunia, the husband of Razic Sultana, was not a
rival of Iltutmish. He was a loyal general of Htutmish and
served as the governor of Bhatinda. Altunia was a loyal
supporter of Razia and played a significant role in her rule.
He stood by her during her reign and helped her overcome
challenges from the Turkish nobles and other rivals.
Altunia’s loyalty and support were crucial to Razia’s rule.

I Important Tips |

| Yajuddin Yeldoz:

‘Lajuddin Yildoz was a rival of Ututmish. He was the |

‘governor of Ghazni and asserted his authority over |

Delhi. Uiutmish recognized him as his sovereign master

| to avoid conflict. However, he strategically put down the

; party of Aram Shah in Delhi and then turned to deal with

| Xitdon Htutimish marched against Yildoz and defeated !

i him, thereby subjugating him and asserting his control |

| over Delbi, |

' Nasiruddin Kubacha:

Nasiruddin Qabacha, also known as Kubacha, was |

‘another rival of Iitutmish. He was the governor of

| Sindh and Punjab to the west of the Indus. He extended

his boundaries to areas like Bhatinda, Khuram, and |

‘Lahore. Ifuimish aimed to prevent Kubacha from
claiming Hindustan as a dependency of Ghazni. Iltutmish

successfully defeated Kubacha and subjugated him,

| consolidating his authority over his empire. |

| Ali Mardan: |

| Ali Mardan was the king of Lakhnauti (Lakshanauati)

| and became independent during the rule of Itutmish.

| He posed a challenge to Itutmish’s authority in the region,
While Mtutmish initially pretended to recognize Yildoz as
his sovereign master, he strategically put down internal .

j challenges, including the menace created by parties

| supporting Ali Mardan in Delhi. Once he secured his

| position, Htutmish turned his attention to dealing with

' external rivals like Yildoz and Kubacha."
145,Who was known as ‘Hazar-Dinari’?,Balban,Malik Kafur,Sikandar Lodhi,Qutubuddin Aibak,Uttarakhand PCS (Pre),2021.0,b,"Exp) Option b is the correct answer.

Malik Kafur, alse known as Vaj al-Din Izz al-Dawla, was

referred to as ‘Hazar-Dinari’. He was a prominent slave-

general under the rule of Alauddin Khalji of the Delhi

Sultanate. ‘The epithet “Hazar-Dinari’ originates from his

remarkable beauty and is metaphorically attributed to

the high price (1,000 dinars) paid for his purchase. Kafur

rose to prominence as a-commander of Alauddin’s forces

and played a significant role, in various campaigns and

expeditions across Indiaduring the 1300s.

; Loot gh “Important Tips j

. | Malik ‘Kafur: | .

3 : Malik Kafur, also known as Taj al-Din Izz al-Dawla, |

| was a prominent slave-general of the Delhi Sultanate | ;

ruler Alauddin Khalji. |

eo He was captured by Alauddin’s general Nusrat Khan |

| during the 1299 invasion of Gujarat, and rose |

| prominence in the 1300s. -— -

Leading Alauddin’s troops, Kafur triumphed over |
Mongol invaders in 1306. He then spearheaded |

| expeditions in the south, conquering the Yadavas
(1308), Kakatiyas (1310), Hoysalas, and Pandyas |

| (1311). These ventures enriched the Delhi Sultanate ,

i with vast treasures, clephants, and horses. |

. He served as the governor of Devagiri and later |

| became a powerful KNa’ib (viceroy) in Alauddin’s |

i court. |

| o After Alauddin’s death, Kafur briefly acted as regent, |

attempting to contro! the throne by appointing | ;

; puppet monarch.

. However, his rule was short-lived due to internal
conflicts and opposition from Alauddin’s former
bodyguards. He was assassinated in 1316 by his
bodyguard. ."
146,Which among the following Rashtrakuta King defeated Pratihara ruler Nagabhatta-II?,Dhruva,Govind-III,Indra-III,Krishna-III,Uttarakhand PCS (Pre),2021.0,b,"Exp) Option b is the correct answer.

Rashtrakuta King Govinda IIf defeated Pratihara ruler

Nagabhatta-ll in battle of Kannauj as part of his military

conquests. Govinda III, who reigned from 793 to 814 CE,

achieved significant success during his rule. He conducted

a successful northern campaign in 800 CE, capturing

important regions by defeating rulers including Nagabhata

KL of Gurjara-Pratihara, Dharmapala of the Pala Empire,

and Chakrayudha, the puppet ruler of Kannauj. This

conquest marked Govinda III’s supremacy in the northern

and eastern parts of India, showcasing his military prowess

and expanding the Rashtrakuta Empire's influence."
